Subj_idx,Stimulus,Response,Confidence,Stimulus Peak Velocity (deg/s),Accuracy,Trial in Block,Task
4,1,1,2,0.8711,1,41,2-stage binary/uncertainty
4,1,1,2,0.8711,1,42,2-stage binary/uncertainty
4,1,1,2,0.8711,1,43,2-stage binary/uncertainty
4,-1,-1,2,0.6919,1,44,2-stage binary/uncertainty
4,-1,-1,2,0.6919,1,45,2-stage binary/uncertainty
4,1,1,2,0.6919,1,46,2-stage binary/uncertainty
4,-1,-1,2,0.5496,1,47,2-stage binary/uncertainty
4,1,1,2,0.5496,1,48,2-stage binary/uncertainty
4,-1,-1,2,0.5496,1,49,2-stage binary/uncertainty
4,-1,-1,2,0.4366,1,50,2-stage binary/uncertainty
4,-1,-1,2,0.4366,1,51,2-stage binary/uncertainty
4,1,1,2,0.4366,1,52,2-stage binary/uncertainty
4,1,1,2,0.3468,1,53,2-stage binary/uncertainty
4,-1,-1,2,0.3468,1,54,2-stage binary/uncertainty
4,1,1,2,0.3468,1,55,2-stage binary/uncertainty
4,1,-1,2,0.2755,0,56,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,57,2-stage binary/uncertainty
4,1,1,2,0.5118,1,58,2-stage binary/uncertainty
4,1,1,2,0.5118,1,59,2-stage binary/uncertainty
4,-1,-1,2,0.4065,1,60,2-stage binary/uncertainty
4,1,1,2,0.4065,1,61,2-stage binary/uncertainty
4,-1,-1,2,0.4065,1,62,2-stage binary/uncertainty
4,-1,-1,2,0.3229,1,63,2-stage binary/uncertainty
4,1,1,2,0.3229,1,64,2-stage binary/uncertainty
4,-1,-1,2,0.3229,1,65,2-stage binary/uncertainty
4,-1,-1,2,0.2565,1,66,2-stage binary/uncertainty
4,1,1,2,0.2565,1,67,2-stage binary/uncertainty
4,-1,-1,2,0.2565,1,68,2-stage binary/uncertainty
4,1,1,2,0.2037,1,69,2-stage binary/uncertainty
4,1,-1,2,0.2037,0,70,2-stage binary/uncertainty
4,1,1,2,0.3785,1,71,2-stage binary/uncertainty
4,1,1,2,0.3785,1,72,2-stage binary/uncertainty
4,1,1,2,0.3785,1,73,2-stage binary/uncertainty
4,-1,-1,2,0.3007,1,74,2-stage binary/uncertainty
4,1,-1,2,0.3007,0,75,2-stage binary/uncertainty
4,-1,-1,2,4,1,1,2-stage binary/uncertainty
4,-1,-1,2,4,1,2,2-stage binary/uncertainty
4,1,1,2,4,1,3,2-stage binary/uncertainty
4,1,1,2,3.177,1,4,2-stage binary/uncertainty
4,1,1,2,3.177,1,5,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,6,2-stage binary/uncertainty
4,1,1,2,2.524,1,7,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,8,2-stage binary/uncertainty
4,1,1,2,2.524,1,9,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,10,2-stage binary/uncertainty
4,1,1,2,2.005,1,11,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,12,2-stage binary/uncertainty
4,1,1,2,1.592,1,13,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,14,2-stage binary/uncertainty
4,1,1,2,1.592,1,15,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,16,2-stage binary/uncertainty
4,1,1,2,1.265,1,17,2-stage binary/uncertainty
4,1,1,2,1.265,1,18,2-stage binary/uncertainty
4,1,1,2,1.005,1,19,2-stage binary/uncertainty
4,1,1,2,1.005,1,20,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,21,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,22,2-stage binary/uncertainty
4,1,1,2,0.7981,1,23,2-stage binary/uncertainty
4,1,1,2,0.7981,1,24,2-stage binary/uncertainty
4,1,1,2,0.634,1,25,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,26,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,27,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,28,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,29,2-stage binary/uncertainty
4,1,1,2,0.5036,1,30,2-stage binary/uncertainty
4,1,1,2,0.4,1,31,2-stage binary/uncertainty
4,1,1,2,0.4,1,32,2-stage binary/uncertainty
4,-1,1,2,0.4,0,33,2-stage binary/uncertainty
4,-1,-1,2,0.7431,1,34,2-stage binary/uncertainty
4,1,1,2,0.7431,1,35,2-stage binary/uncertainty
4,1,1,2,0.7431,1,36,2-stage binary/uncertainty
4,-1,-1,2,0.5903,1,37,2-stage binary/uncertainty
4,1,-1,2,0.5903,0,38,2-stage binary/uncertainty
4,-1,-1,2,1.097,1,39,2-stage binary/uncertainty
4,1,1,2,1.097,1,40,2-stage binary/uncertainty
4,-1,-1,2,1.097,1,41,2-stage binary/uncertainty
4,1,1,2,0.8711,1,42,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,43,2-stage binary/uncertainty
4,1,-1,2,0.8711,0,44,2-stage binary/uncertainty
4,1,1,2,1.618,1,45,2-stage binary/uncertainty
4,1,1,2,1.618,1,46,2-stage binary/uncertainty
4,1,1,2,1.618,1,47,2-stage binary/uncertainty
4,1,1,2,1.285,1,48,2-stage binary/uncertainty
4,1,1,2,1.285,1,49,2-stage binary/uncertainty
4,-1,-1,2,1.285,1,50,2-stage binary/uncertainty
4,-1,-1,2,1.021,1,51,2-stage binary/uncertainty
4,1,-1,2,1.021,0,52,2-stage binary/uncertainty
4,-1,-1,2,1.897,1,53,2-stage binary/uncertainty
4,1,1,2,1.897,1,54,2-stage binary/uncertainty
4,1,1,2,1.897,1,55,2-stage binary/uncertainty
4,-1,-1,2,1.507,1,56,2-stage binary/uncertainty
4,1,1,2,1.507,1,57,2-stage binary/uncertainty
4,-1,-1,2,1.507,1,58,2-stage binary/uncertainty
4,-1,-1,2,1.197,1,59,2-stage binary/uncertainty
4,1,-1,2,1.197,0,60,2-stage binary/uncertainty
4,1,1,2,2.224,1,61,2-stage binary/uncertainty
4,-1,-1,2,2.224,1,62,2-stage binary/uncertainty
4,1,1,2,2.224,1,63,2-stage binary/uncertainty
4,1,1,2,1.766,1,64,2-stage binary/uncertainty
4,1,1,2,1.766,1,65,2-stage binary/uncertainty
4,1,1,2,1.766,1,66,2-stage binary/uncertainty
4,-1,-1,2,1.403,1,67,2-stage binary/uncertainty
4,-1,-1,2,1.403,1,68,2-stage binary/uncertainty
4,1,1,2,1.403,1,69,2-stage binary/uncertainty
4,1,1,2,1.114,1,70,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,71,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,72,2-stage binary/uncertainty
4,1,1,2,0.8853,1,73,2-stage binary/uncertainty
4,-1,-1,2,0.8853,1,74,2-stage binary/uncertainty
4,1,1,2,0.8853,1,75,2-stage binary/uncertainty
4,1,1,2,4,1,1,2-stage binary/uncertainty
4,1,1,2,4,1,2,2-stage binary/uncertainty
4,-1,-1,2,4,1,3,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,4,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,5,2-stage binary/uncertainty
4,1,1,2,3.177,1,6,2-stage binary/uncertainty
4,1,1,2,2.524,1,7,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,8,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,9,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,10,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,11,2-stage binary/uncertainty
4,1,1,2,2.005,1,12,2-stage binary/uncertainty
4,1,1,2,1.592,1,13,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,14,2-stage binary/uncertainty
4,1,1,2,1.592,1,15,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,16,2-stage binary/uncertainty
4,1,1,2,1.265,1,17,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,18,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,19,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,20,2-stage binary/uncertainty
4,1,1,2,1.005,1,21,2-stage binary/uncertainty
4,1,1,2,0.7981,1,22,2-stage binary/uncertainty
4,1,1,2,0.7981,1,23,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,24,2-stage binary/uncertainty
4,1,1,2,0.634,1,25,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,26,2-stage binary/uncertainty
4,1,1,2,0.634,1,27,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,28,2-stage binary/uncertainty
4,-1,1,2,0.5036,0,29,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,30,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,31,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,32,2-stage binary/uncertainty
4,1,1,2,0.7431,1,33,2-stage binary/uncertainty
4,-1,-1,2,0.7431,1,34,2-stage binary/uncertainty
4,1,1,2,0.7431,1,35,2-stage binary/uncertainty
4,1,1,2,0.5903,1,36,2-stage binary/uncertainty
4,1,1,2,0.5903,1,37,2-stage binary/uncertainty
4,1,-1,2,0.5903,0,38,2-stage binary/uncertainty
4,1,1,2,1.097,1,39,2-stage binary/uncertainty
4,-1,-1,2,1.097,1,40,2-stage binary/uncertainty
4,1,1,2,1.097,1,41,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,42,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,43,2-stage binary/uncertainty
4,1,1,2,0.8711,1,44,2-stage binary/uncertainty
4,1,1,2,0.6919,1,45,2-stage binary/uncertainty
4,1,1,2,0.6919,1,46,2-stage binary/uncertainty
4,-1,-1,2,0.6919,1,47,2-stage binary/uncertainty
4,1,1,2,0.5496,1,48,2-stage binary/uncertainty
4,1,1,2,0.5496,1,49,2-stage binary/uncertainty
4,-1,-1,2,0.5496,1,50,2-stage binary/uncertainty
4,-1,-1,2,0.4366,1,51,2-stage binary/uncertainty
4,1,-1,2,0.4366,0,52,2-stage binary/uncertainty
4,-1,-1,1,0.8111,1,53,2-stage binary/uncertainty
4,1,1,2,0.8111,1,54,2-stage binary/uncertainty
4,-1,-1,2,0.8111,1,55,2-stage binary/uncertainty
4,1,1,2,0.6443,1,56,2-stage binary/uncertainty
4,1,1,2,0.6443,1,57,2-stage binary/uncertainty
4,1,1,2,0.6443,1,58,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,59,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,60,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,61,2-stage binary/uncertainty
4,1,1,2,0.4065,1,62,2-stage binary/uncertainty
4,1,1,2,0.4065,1,63,2-stage binary/uncertainty
4,-1,-1,2,0.4065,1,64,2-stage binary/uncertainty
4,1,1,2,0.3229,1,65,2-stage binary/uncertainty
4,-1,-1,2,0.3229,1,66,2-stage binary/uncertainty
4,1,-1,2,0.3229,0,67,2-stage binary/uncertainty
4,-1,-1,2,0.5999,1,68,2-stage binary/uncertainty
4,-1,-1,2,0.5999,1,69,2-stage binary/uncertainty
4,1,-1,2,0.5999,0,70,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,71,2-stage binary/uncertainty
4,1,1,2,1.114,1,72,2-stage binary/uncertainty
4,-1,1,1,1.114,0,73,2-stage binary/uncertainty
4,1,1,2,2.071,1,74,2-stage binary/uncertainty
4,-1,-1,2,2.071,1,75,2-stage binary/uncertainty
4,1,1,2,4,1,1,2-stage binary/uncertainty
4,1,1,2,4,1,2,2-stage binary/uncertainty
4,1,1,2,4,1,3,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,4,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,5,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,6,2-stage binary/uncertainty
4,1,1,2,2.524,1,7,2-stage binary/uncertainty
4,1,1,2,2.524,1,8,2-stage binary/uncertainty
4,1,1,2,2.524,1,9,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,10,2-stage binary/uncertainty
4,1,1,2,2.005,1,11,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,12,2-stage binary/uncertainty
4,1,1,2,1.592,1,13,2-stage binary/uncertainty
4,1,1,2,1.592,1,14,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,15,2-stage binary/uncertainty
4,1,1,2,1.265,1,16,2-stage binary/uncertainty
4,1,1,2,1.265,1,17,2-stage binary/uncertainty
4,1,1,2,1.265,1,18,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,19,2-stage binary/uncertainty
4,1,1,2,1.005,1,20,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,21,2-stage binary/uncertainty
4,1,1,2,0.7981,1,22,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,23,2-stage binary/uncertainty
4,1,1,2,0.7981,1,24,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,25,2-stage binary/uncertainty
4,1,-1,2,0.634,0,26,2-stage binary/uncertainty
4,-1,-1,2,1.178,1,27,2-stage binary/uncertainty
4,1,1,2,1.178,1,28,2-stage binary/uncertainty
4,1,1,2,1.178,1,29,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,30,2-stage binary/uncertainty
4,-1,1,2,0.9355,0,31,2-stage binary/uncertainty
4,-1,-1,2,1.738,1,32,2-stage binary/uncertainty
4,-1,-1,2,1.738,1,33,2-stage binary/uncertainty
4,1,1,2,1.738,1,34,2-stage binary/uncertainty
4,1,1,2,1.381,1,35,2-stage binary/uncertainty
4,-1,-1,2,1.381,1,36,2-stage binary/uncertainty
4,1,1,2,1.381,1,37,2-stage binary/uncertainty
4,1,1,2,1.097,1,38,2-stage binary/uncertainty
4,1,1,2,1.097,1,39,2-stage binary/uncertainty
4,-1,-1,2,1.097,1,40,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,41,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,42,2-stage binary/uncertainty
4,-1,-1,2,0.8711,1,43,2-stage binary/uncertainty
4,1,-1,2,0.6919,0,44,2-stage binary/uncertainty
4,-1,-1,2,1.285,1,45,2-stage binary/uncertainty
4,-1,-1,2,1.285,1,46,2-stage binary/uncertainty
4,-1,-1,2,1.285,1,47,2-stage binary/uncertainty
4,1,1,2,1.021,1,48,2-stage binary/uncertainty
4,1,1,2,1.021,1,49,2-stage binary/uncertainty
4,-1,-1,2,1.021,1,50,2-stage binary/uncertainty
4,-1,-1,2,0.8111,1,51,2-stage binary/uncertainty
4,-1,1,2,0.8111,0,52,2-stage binary/uncertainty
4,1,1,2,1.507,1,53,2-stage binary/uncertainty
4,1,1,2,1.507,1,54,2-stage binary/uncertainty
4,-1,-1,2,1.507,1,55,2-stage binary/uncertainty
4,-1,-1,2,1.197,1,56,2-stage binary/uncertainty
4,-1,-1,2,1.197,1,57,2-stage binary/uncertainty
4,-1,-1,2,1.197,1,58,2-stage binary/uncertainty
4,-1,-1,2,0.9508,1,59,2-stage binary/uncertainty
4,-1,-1,2,0.9508,1,60,2-stage binary/uncertainty
4,-1,-1,2,0.9508,1,61,2-stage binary/uncertainty
4,1,1,2,0.7552,1,62,2-stage binary/uncertainty
4,1,1,2,0.7552,1,63,2-stage binary/uncertainty
4,-1,-1,2,0.7552,1,64,2-stage binary/uncertainty
4,-1,1,2,0.5999,0,65,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,66,2-stage binary/uncertainty
4,1,1,2,1.114,1,67,2-stage binary/uncertainty
4,1,-1,2,1.114,0,68,2-stage binary/uncertainty
4,-1,-1,2,2.071,1,69,2-stage binary/uncertainty
4,-1,-1,2,2.071,1,70,2-stage binary/uncertainty
4,-1,-1,2,2.071,1,71,2-stage binary/uncertainty
4,1,1,2,1.645,1,72,2-stage binary/uncertainty
4,1,1,2,1.645,1,73,2-stage binary/uncertainty
4,1,1,2,1.645,1,74,2-stage binary/uncertainty
4,-1,-1,2,1.306,1,75,2-stage binary/uncertainty
4,-1,-1,2,4,1,1,2-stage binary/uncertainty
4,-1,-1,2,4,1,2,2-stage binary/uncertainty
4,1,1,2,4,1,3,2-stage binary/uncertainty
4,1,1,2,3.177,1,4,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,5,2-stage binary/uncertainty
4,1,1,2,3.177,1,6,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,7,2-stage binary/uncertainty
4,1,1,2,2.524,1,8,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,9,2-stage binary/uncertainty
4,1,1,2,2.005,1,10,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,11,2-stage binary/uncertainty
4,1,1,2,2.005,1,12,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,13,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,14,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,15,2-stage binary/uncertainty
4,1,1,2,1.265,1,16,2-stage binary/uncertainty
4,1,1,2,1.265,1,17,2-stage binary/uncertainty
4,1,1,2,1.265,1,18,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,19,2-stage binary/uncertainty
4,1,1,2,1.005,1,20,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,21,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,22,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,23,2-stage binary/uncertainty
4,1,1,2,0.7981,1,24,2-stage binary/uncertainty
4,1,1,2,0.634,1,25,2-stage binary/uncertainty
4,1,1,2,0.634,1,26,2-stage binary/uncertainty
4,-1,1,2,0.634,0,27,2-stage binary/uncertainty
4,-1,-1,2,1.178,1,28,2-stage binary/uncertainty
4,-1,-1,2,1.178,1,29,2-stage binary/uncertainty
4,1,1,2,1.178,1,30,2-stage binary/uncertainty
4,1,1,2,0.9355,1,31,2-stage binary/uncertainty
4,1,1,2,0.9355,1,32,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,33,2-stage binary/uncertainty
4,1,1,2,0.7431,1,34,2-stage binary/uncertainty
4,-1,-1,2,0.7431,1,35,2-stage binary/uncertainty
4,-1,-1,2,0.7431,1,36,2-stage binary/uncertainty
4,1,1,2,0.5903,1,37,2-stage binary/uncertainty
4,1,1,2,0.5903,1,38,2-stage binary/uncertainty
4,-1,-1,2,0.5903,1,39,2-stage binary/uncertainty
4,1,1,2,0.4689,1,40,2-stage binary/uncertainty
4,-1,-1,2,0.4689,1,41,2-stage binary/uncertainty
4,-1,-1,2,0.4689,1,42,2-stage binary/uncertainty
4,1,1,2,0.3724,1,43,2-stage binary/uncertainty
4,1,1,2,0.3724,1,44,2-stage binary/uncertainty
4,-1,-1,2,0.3724,1,45,2-stage binary/uncertainty
4,-1,-1,2,0.2958,1,46,2-stage binary/uncertainty
4,-1,-1,2,0.2958,1,47,2-stage binary/uncertainty
4,1,1,2,0.2958,1,48,2-stage binary/uncertainty
4,-1,-1,2,0.235,1,49,2-stage binary/uncertainty
4,1,1,2,0.235,1,50,2-stage binary/uncertainty
4,-1,-1,2,0.235,1,51,2-stage binary/uncertainty
4,1,1,2,0.1867,1,52,2-stage binary/uncertainty
4,-1,-1,2,0.1867,1,53,2-stage binary/uncertainty
4,-1,-1,2,0.1867,1,54,2-stage binary/uncertainty
4,1,-1,2,0.1483,0,55,2-stage binary/uncertainty
4,1,1,1,0.2755,1,56,2-stage binary/uncertainty
4,1,1,2,0.2755,1,57,2-stage binary/uncertainty
4,-1,1,1,0.2755,0,58,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,59,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,60,2-stage binary/uncertainty
4,1,1,2,0.5118,1,61,2-stage binary/uncertainty
4,-1,-1,2,0.4065,1,62,2-stage binary/uncertainty
4,1,1,2,0.4065,1,63,2-stage binary/uncertainty
4,1,-1,1,0.4065,0,64,2-stage binary/uncertainty
4,1,1,2,0.7552,1,65,2-stage binary/uncertainty
4,1,1,2,0.7552,1,66,2-stage binary/uncertainty
4,-1,-1,2,0.7552,1,67,2-stage binary/uncertainty
4,1,1,2,0.5999,1,68,2-stage binary/uncertainty
4,1,1,2,0.5999,1,69,2-stage binary/uncertainty
4,-1,-1,2,0.5999,1,70,2-stage binary/uncertainty
4,-1,-1,2,0.4765,1,71,2-stage binary/uncertainty
4,-1,-1,2,0.4765,1,72,2-stage binary/uncertainty
4,1,1,2,0.4765,1,73,2-stage binary/uncertainty
4,-1,-1,2,0.3785,1,74,2-stage binary/uncertainty
4,-1,-1,2,0.3785,1,75,2-stage binary/uncertainty
4,1,1,2,4,1,1,2-stage binary/uncertainty
4,1,1,2,4,1,2,2-stage binary/uncertainty
4,1,1,2,4,1,3,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,4,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,5,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,6,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,7,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,8,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,9,2-stage binary/uncertainty
4,1,1,2,2.005,1,10,2-stage binary/uncertainty
4,1,1,2,2.005,1,11,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,12,2-stage binary/uncertainty
4,1,1,2,1.592,1,13,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,14,2-stage binary/uncertainty
4,1,1,2,1.592,1,15,2-stage binary/uncertainty
4,1,1,2,1.265,1,16,2-stage binary/uncertainty
4,1,1,2,1.265,1,17,2-stage binary/uncertainty
4,1,1,2,1.265,1,18,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,19,2-stage binary/uncertainty
4,1,1,2,1.005,1,20,2-stage binary/uncertainty
4,1,1,2,1.005,1,21,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,22,2-stage binary/uncertainty
4,1,1,2,0.7981,1,23,2-stage binary/uncertainty
4,1,1,2,0.7981,1,24,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,25,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,26,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,27,2-stage binary/uncertainty
4,1,1,2,0.5036,1,28,2-stage binary/uncertainty
4,1,-1,2,0.5036,0,29,2-stage binary/uncertainty
4,-1,-1,2,0.9355,1,30,2-stage binary/uncertainty
4,1,1,2,0.9355,1,31,2-stage binary/uncertainty
4,1,1,2,0.9355,1,32,2-stage binary/uncertainty
4,1,1,2,0.7431,1,33,2-stage binary/uncertainty
4,1,1,2,0.7431,1,34,2-stage binary/uncertainty
4,-1,-1,2,0.7431,1,35,2-stage binary/uncertainty
4,-1,-1,2,0.5903,1,36,2-stage binary/uncertainty
4,1,1,2,0.5903,1,37,2-stage binary/uncertainty
4,1,1,2,0.5903,1,38,2-stage binary/uncertainty
4,-1,-1,2,0.4689,1,39,2-stage binary/uncertainty
4,1,1,2,0.4689,1,40,2-stage binary/uncertainty
4,-1,-1,2,0.4689,1,41,2-stage binary/uncertainty
4,-1,-1,2,0.3724,1,42,2-stage binary/uncertainty
4,-1,-1,2,0.3724,1,43,2-stage binary/uncertainty
4,1,1,2,0.3724,1,44,2-stage binary/uncertainty
4,1,1,2,0.2958,1,45,2-stage binary/uncertainty
4,-1,-1,2,0.2958,1,46,2-stage binary/uncertainty
4,1,1,2,0.2958,1,47,2-stage binary/uncertainty
4,-1,-1,2,0.235,1,48,2-stage binary/uncertainty
4,-1,-1,2,0.235,1,49,2-stage binary/uncertainty
4,-1,-1,2,0.235,1,50,2-stage binary/uncertainty
4,1,1,1,0.1867,1,51,2-stage binary/uncertainty
4,1,-1,2,0.1867,0,52,2-stage binary/uncertainty
4,1,1,2,0.3468,1,53,2-stage binary/uncertainty
4,1,1,2,0.3468,1,54,2-stage binary/uncertainty
4,1,-1,2,0.3468,0,55,2-stage binary/uncertainty
4,-1,-1,2,0.6443,1,56,2-stage binary/uncertainty
4,-1,-1,2,0.6443,1,57,2-stage binary/uncertainty
4,1,1,2,0.6443,1,58,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,59,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,60,2-stage binary/uncertainty
4,-1,-1,2,0.5118,1,61,2-stage binary/uncertainty
4,1,1,2,0.4065,1,62,2-stage binary/uncertainty
4,1,-1,2,0.4065,0,63,2-stage binary/uncertainty
4,-1,-1,2,0.7552,1,64,2-stage binary/uncertainty
4,1,-1,2,0.7552,0,65,2-stage binary/uncertainty
4,-1,-1,2,1.403,1,66,2-stage binary/uncertainty
4,1,1,2,1.403,1,67,2-stage binary/uncertainty
4,1,1,2,1.403,1,68,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,69,2-stage binary/uncertainty
4,1,1,2,1.114,1,70,2-stage binary/uncertainty
4,-1,-1,2,1.114,1,71,2-stage binary/uncertainty
4,-1,-1,2,0.8853,1,72,2-stage binary/uncertainty
4,-1,-1,2,0.8853,1,73,2-stage binary/uncertainty
4,1,1,2,0.8853,1,74,2-stage binary/uncertainty
4,1,1,2,0.7032,1,75,2-stage binary/uncertainty
4,-1,-1,2,4,1,1,2-stage binary/uncertainty
4,-1,-1,2,4,1,2,2-stage binary/uncertainty
4,1,1,2,4,1,3,2-stage binary/uncertainty
4,1,1,2,3.177,1,4,2-stage binary/uncertainty
4,-1,-1,2,3.177,1,5,2-stage binary/uncertainty
4,1,1,2,3.177,1,6,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,7,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,8,2-stage binary/uncertainty
4,-1,-1,2,2.524,1,9,2-stage binary/uncertainty
4,1,1,2,2.005,1,10,2-stage binary/uncertainty
4,1,1,2,2.005,1,11,2-stage binary/uncertainty
4,-1,-1,2,2.005,1,12,2-stage binary/uncertainty
4,1,1,2,1.592,1,13,2-stage binary/uncertainty
4,1,1,2,1.592,1,14,2-stage binary/uncertainty
4,-1,-1,2,1.592,1,15,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,16,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,17,2-stage binary/uncertainty
4,-1,-1,2,1.265,1,18,2-stage binary/uncertainty
4,1,1,2,1.005,1,19,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,20,2-stage binary/uncertainty
4,-1,-1,2,1.005,1,21,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,22,2-stage binary/uncertainty
4,1,1,2,0.7981,1,23,2-stage binary/uncertainty
4,-1,-1,2,0.7981,1,24,2-stage binary/uncertainty
4,-1,-1,2,0.634,1,25,2-stage binary/uncertainty
4,1,1,2,0.634,1,26,2-stage binary/uncertainty
4,1,1,2,0.634,1,27,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,28,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,29,2-stage binary/uncertainty
4,-1,-1,2,0.5036,1,30,2-stage binary/uncertainty
4,-1,-1,2,0.4,1,31,2-stage binary/uncertainty
4,1,1,2,0.4,1,32,2-stage binary/uncertainty
4,-1,-1,2,0.4,1,33,2-stage binary/uncertainty
4,1,1,2,0.3177,1,34,2-stage binary/uncertainty
4,1,1,2,0.3177,1,35,2-stage binary/uncertainty
4,1,1,2,0.3177,1,36,2-stage binary/uncertainty
4,-1,-1,2,0.2524,1,37,2-stage binary/uncertainty
4,-1,-1,2,0.2524,1,38,2-stage binary/uncertainty
4,1,1,2,0.2524,1,39,2-stage binary/uncertainty
4,-1,-1,2,0.2005,1,40,2-stage binary/uncertainty
4,-1,-1,2,0.2005,1,41,2-stage binary/uncertainty
4,1,1,2,0.2005,1,42,2-stage binary/uncertainty
4,1,1,2,0.1592,1,43,2-stage binary/uncertainty
4,-1,1,2,0.1592,0,44,2-stage binary/uncertainty
4,1,1,NaN,0.2958,1,45,2-stage binary/uncertainty
4,-1,1,NaN,0.2958,0,46,2-stage binary/uncertainty
4,1,-1,2,0.5496,0,47,2-stage binary/uncertainty
4,-1,-1,2,1.021,1,48,2-stage binary/uncertainty
